YJKSPRE_TOWER_ENVCLEAR	Clear Data of Member Specified Envelope Design
YJKSPRE_SETENVELOPE	Envelope design submodel Settings
YJKSPRE_SPWINDAUTO	<HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_2240" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_AUTOGF">         <Command>YJKSPRE_SPWINDAUTOGF</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_2241" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_AUTO+X">         <Command>YJKSPRE_WIND_AUTO+X</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1360" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_AUTO-X">         <Command>YJKSPRE_WIND_AUTO-X</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1362" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_AUTO+Y">         <Command>YJKSPRE_WIND_AUTO+Y</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1361" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_AUTO-Y">         <Command>YJKSPRE_WIND_AUTO-Y</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1363" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_CUSTDIR">         <Command>YJKSPRE_WIND_CUSTDIR</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1366" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_BZDEL">         <Command>YJKSPRE_WIND_BZDEL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_ERASE" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_HX">         <Command>YJKSPRE_WIND_DIRX</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1364" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_HY">         <Command>YJKSPRE_WIND_DIRY</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1365" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_BEAMSET">         <Command>YJKSPRE_WIND_BEAMSET</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_BEAMLOAD" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_BEAMDEL">         <Command>YJKSPRE_WIND_BEAMDEL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_WALL_" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_NODESET">         <Command>YJKSPRE_WIND_NODESET</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_NODELOAD" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_NODEDEL">         <Command>YJKSPRE_WIND_NODEDEL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_COLUMN_BEAM_ALIGN" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_PDEVSET">         <Command>YJKSPRE_WIND_PDEVSET</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1309" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_PDEVDEL">         <Command>YJKSPRE_WIND_PDEVDEL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_1310" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_ALLDEL">         <Command>YJKSPRE_WIND_ALLDEL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_ERASE" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_WIND_ROOMMU">         <Command>YJKSPRE_WIND_ROOMMU</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Pre-Processing Wind Load</HelpRef>         <RcImage Name="RCDATA_280" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_CLCY">         <Command>YJKSPRE_CLMU_CLCY</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_1311" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_CLNCY">         <Command>YJKSPRE_CLMU_CLNCY</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_1312" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_CLCYEX">         <Command>YJKSPRE_CLMU_CLCYEX</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Column Effective Length</HelpRef>         <RcImage Name="RCDATA_1313" /> 	</MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_CLBRACED">         <Command>YJKSPRE_CLMU_CLBRACED</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Column Effective Length</HelpRef>         <RcImage Name="RCDATA_1311" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_WABRACED">         <Command>YJKSPRE_CLMU_WABRACED</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Column Effective Length</HelpRef>         <RcImage Name="RCDATA_WALL" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_CONSBRACE">         <Command>YJKSPRE_CLMU_CONSBRACE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Column Effective Length</HelpRef>         <RcImage Name="RCDATA_1214" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_BR">         <Command>YJKSPRE_CLMU_BR</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_1314" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_BE">         <Command>YJKSPRE_CLMU_BE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_1315" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_AHW_BE">         <Command>YJKSPRE_AHW_BE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Column Effective Length</HelpRef>         <RcImage Name="RCDATA_238" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_ELEV">         <Command>YJKSPRE_CLMU_ELEV</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_240" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_WAH">         <Command>YJKSPRE_CLMU_WAH</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\wall-column Effective Height</HelpRef>         <RcImage Name="RCDATA_WALL" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_CLMU_RESET">         <Command>YJKSPRE_CLMU_RESET</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Column Effective Length </HelpRef>         <RcImage Name="RCDATA_ERASE" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_SETNODE">         <Command>YJKSPRE_TEMP_SETNODE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_1316" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_UNITEMP">         <Command>YJKSPRE_TEMP_UNITEMP</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_328" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_SETGRAD">         <Command>YJKSPRE_TEMP_SETGRAD</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_1318" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_AUTOGRAD">         <Command>YJKSPRE_TEMP_AUTOGRAD</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_1319" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_SHOWLCS_BAR">       	<Command>YJKSPRE_SHOWLCS_BAR</Command> 	<HelpString UID="XLS_0000"/> 	<HelpRef>Column Effective Length</HelpRef> 	<RcImage Name="RCDATA_1278" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_SHOWLCS_SHELL">       	<Command>YJKSPRE_SHOWLCS_SHELL</Command> 	<HelpString UID="XLS_0000"/> 	<HelpRef>Column Effective Length</HelpRef> 	<RcImage Name="RCDATA_1279" />       </MenuMacro> 	<MenuMacro UID="ID_SPRE_TEMP_SETFIV"> 		<Command>YJKSPRE_TEMP_SETFIV</Command> 		<HelpString UID="XLS_0000"/> 		<HelpRef>Pre-Processing Help\Temperature Load Definition</HelpRef> 		<RcImage Name="RCDATA_BEAM" /> 	</MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_SHOWFIV">         <Command>YJKSPRE_TEMP_SHOWFIV</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_BEAM" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_AUTOFIRE">         <Command>YJKSPRE_TEMP_AUTOFIRE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-Processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_1317" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_TEMP_DELALL">         <Command>YJKSPRE_TEMP_DELALL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Temperature Load Definition</HelpRef>         <RcImage Name="RCDATA_ERASE" />       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETBEAM">         <Command>YJKSPRE_LLCO_SETBEAM</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_BEAM"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETCOLUMN">         <Command>YJKSPRE_LLCO_SETCOLUMN</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_COLUMN"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETBRACE">         <Command>YJKSPRE_LLCO_SETBRACE</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_BRACE"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETWALL">         <Command>YJKSPRE_LLCO_SETWALL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_WALL"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETBEAMM">         <Command>YJKSPRE_LLCO_SETBEAMM</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_BEAM"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETCOLUMNM">         <Command>YJKSPRE_LLCO_SETCOLUMNM</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_COLUMN"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETBRACEM">         <Command>YJKSPRE_LLCO_SETBRACEM</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_BRACE"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_SETWALLM">         <Command>YJKSPRE_LLCO_SETWALLM</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_WALL"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_CLEARFLR">         <Command>YJKSPRE_LLCO_CLEARFLR</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_ERASE"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_LLCO_CLEARALL">         <Command>YJKSPRE_LLCO_CLEARALL</Command>         <HelpString UID="XLS_0000"/>         <HelpRef>Pre-processing Help\Live Load Reduction</HelpRef>         <RcImage Name="RCDATA_ERASE"/>       </MenuMacro>       <MenuMacro UID="ID_SPRE_GEN_GENDATA">         <Command>YJKSPRE_GENDATA</Command>         <HelpString UID="XLS_0000">Generate data of calculation and file of data checking
YJKSPRE_GEN_CHECK	Open Data Checking File Check.Out
YJKSPRE_JSJTPLAN	Display Calculation Diagram of Each Floor by Plan
YJKSPRE_JSJT3D	Display Calculation Diagram by 3D Isometric Diagram
YJKSPRE_JSJT3DAT	Display Each Tower after Dividing to Calculate a Larger Area
YJKSPRE_JSJT3DBO	Simulation Model of Each Construction Step
YJKSAP_M	Shows the overall calculation diagram of superstructure and foundation combined calculation
yjkSPre_SpecDef_BNTF	<RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_showspecsb">         <Command>yjkSPre_showspecsb</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_mtauto">         <Command>yjkSPre_mtauto</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_mtelev">         <Command>yjkSPre_mtelev</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_mt3d">         <Command>yjkSPre_mt3d</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_spwind+x">         <Command>yjkSPre_spwind+x</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_spwind-x">         <Command>yjkSPre_spwind-x</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_spwind+y">         <Command>yjkSPre_spwind+y</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_spwind-y">         <Command>yjkSPre_spwind-y</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_OPEN" />       </MenuMacro>       <MenuMacro UID="ID_yjkSPre_ViewCheck">         <Command>yjkSPre_ViewCheck</Command>         <HelpString UID="XLS_0000"/>         <RcImage Name="RCDATA_REPORT" />       </MenuMacro>       <!--elastodynamic analysis begin-->       <MenuMacro UID="ID_DynamicTimeHistory_ImportUserWave">         <Command>DTH_ImportUserWave</Command>         <HelpString UID="XLS_0000">Import wave by user
DTH_GenArtWave	Generate artificial wave
DTH_SelSeismicWave	Select seismic wave
DTH_DefLoadCase	Define working condition
DTH_CaseComb</Command>
        <RcImage Name="RCDATA_348" />
      </MenuMacro>
      <MenuMacro UID="ID_DynamicTimeHistory_DamperEquPara">
        <Command>DTH_DamperEquPara</Command>
        <RcImage Name="RCDATA_541" />
      </MenuMacro>
      <MenuMacro UID="ID_DynamicTimeHistory_FeaCalculate">
        <Command>DTH_FeaCalculate	Calculate
DTH_NodeDeform	Node deformation
DTH_FloorDeform	Graphic table display
DTH_FloorText	Open WDYNA file
DTH_HorizontalAccChecking</Command>
        <RcImage Name="RCDATA_503" />
      </MenuMacro>
      <MenuMacro UID="ID_DynamicTimeHistory_DeformationChecking">
        <Command>DTH_DeformationChecking</Command>
        <RcImage Name="RCDATA_503" />
      </MenuMacro>
      <MenuMacro UID="ID_DynamicTimeHistory_LinkElement">
        <Command>DTH_LinkElement	Connection unit
DTH_Isolator	Isolation bearing
DTH_isowindcheck	Wind load checking of isolation bearing
DTH_ISO	Base-isolation layer
DTH_isooverturningcheck	Open the anti-overturning checking file
DTH_isorecoverforcecheck	Open the checking file of the restoration force level
DTH_EnergyCurve	Energy curve
DTH_gzreport	Isolation report for review
DTH_AddedDampingRatio	AddedDampingRatio
DTH_AddDampByNormalEnergy	AddedDampingEnergy
DTH_AddDampByEnergyRatio	AddedDampingRatio
DTH_spec	Comparison of seismic response spectrum with standard spectrum
DTH_meanspec	Comparison of average response spectrum with code spectra
DTH_manyspec	Comparison of all seismic response spectra with code spectra
DTH_prdsel	Select structural periods
DTH_specdata	Reaction spectrum curve data
th_importwave	Import Custom Seismic Wave
th_artwave	Generate Artificial Seismic Wave
th_dspOutputDrawingByBatch	Batch Output Graphic Results
th_dlg	Specify Time-history Parameter
th_casecombo</Command>
        <RcImage Name="RCDATA_348" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_Calc">
        <Command>th_calcu	Elastic Time-history Calculation and Analysis
th_wdyna	Open File of Calculation Result
th_isoF	Calculation results of internal force of isolation bearing
th_isostress</Command>
        <RcImage Name="RCDATA_COLUMNLOAD" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_ISOFDRAW">
        <Command>th_isoforce	Internal force diagram of isolation bearing
th_isodisp</Command>
        <RcImage Name="RCDATA_COLUMNLOAD" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_ISOWINDCHECK">
        <Command>th_isowindcheck</Command>
        <RcImage Name="RCDATA_REPORT" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_NLDATACURVE">
        <Command>th_nlcurvedata</Command>
        <RcImage Name="RCDATA_732" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_LcDis0">
        <Command>th_maxdisp0	When direction of seismic wave is 0°, the maximum displacement curve of story
th_maxdisp90	When direction of seismic wave is 90°, the maximum displacement curve of story
th_maxang0	When direction of seismic wave is 0°, the maximum inter-story displacement curve
th_maxang90	When direction of seismic wave is 90°, the maximum inter-story displacement curve
th_maxshear0	When direction of seismic wave is 0°, the maximum shear force curve of story
th_maxshear90	When direction of seismic wave is 90°, the maximum shear force curve of story
th_maxmmt0	When direction of seismic wave is 0°, the maximum bending moment curve of story
th_maxmmt90	When direction of seismic wave is 90°, the maximum bending moment curve of story
th_spec	Comparison Diagram between Response Spectrum of Seismic Wave and Standard Spectrum
th_meanspec	Comparison Diagram between Average Response Spectrum of Seismic Wave and Standard Spectrum
th_manyspec	All Comparison Diagrams between Response Spectrum of Seismic Wave and Standard Spectrum
th_prdsel	Select Structural Period
th_specdata</Command>
        <HelpRef>Immediate integration\Immediate integration</HelpRef>
        <HelpString UID="XLS_0000">Reaction spectrum curve data</HelpString>
        <HelpRef>Elastodynamic analysis\Reaction spectrum curve data</HelpRef>
        <RcImage Name="RCDATA_REPORT" />
      </MenuMacro>
      <MenuMacro UID="ID_TIMHISTORY_GZReport">
        <Command>th_gzreport	Isolation report for review
YJKEP_ElsDirectIntTH_SetCalcPara	Set parameters
YJKEP_ElsDirectIntTH_GenCalcDate	GenerateData
YJKEP_ElsDirectIntTH_ShowEpModel	Show model
YJKEP_ElsDirectIntTH_CalcProgram	Caulate immediate integration of the time-history analysis
PEPYJK_MaxInternalCyclDI	Internal force hysteresis curve of Member
PEPYJK_isoResult	Isolation bearing result diagram
PEPYJK_EnergyCurveTH	Structural energy curve
ElsDirectIntTH_MainDataReport	Main report
YJKOffice_Rpt_EP	Submit report
sf_paramdlg</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_301" />
      </MenuMacro>
	  <MenuMacro UID="ID_SLABFIT_MassInputDlg">
		<Command>sf_massinput</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
		<RcImage Name="RCDATA_76" />
	  </MenuMacro>		
	  <MenuMacro UID="ID_SLABFIT_MassDelDlg">
		<Command>sf_massdel</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
		<RcImage Name="RCDATA_76" />
	  </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_MultiSelectStory">
        <Command>sf_multiselectstory</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_BUILDUP1" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_SingleSelectStory">
        <Command>sf_singleselectstory</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_BUILDUP1" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_LoadPath">
        <Command>sf_loadpath</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_698" />
      </MenuMacro>
	  <MenuMacro UID="ID_SLABFIT_DampSettingDlg">
	    <Command>sf_dampsetting</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
		<RcImage Name="RCDATA_962" />
	  </MenuMacro>		
	  <MenuMacro UID="ID_SLABFIT_DampArrangeDlg">
		<Command>sf_damparrange</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
		<RcImage Name="RCDATA_641" />
	  </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_SuddAdd">
        <Command>sf_suddadd</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Linear">
        <Command>sf_linear</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Sine">
        <Command>sf_sine</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Pulse">
        <Command>sf_pulse</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_HumanWalk">
        <Command>sf_humanwalk</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_WalkIngexcitation">
        <Command>sf_walkingexcitation</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_RhythmicExcitation">
        <Command>sf_rhythmicexcitation</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Corridor">
        <Command>sf_corridor</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_DESIGN_PARAMETER" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_UserDef">
        <Command>sf_userdef</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_290" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Concentrate">
        <Command>sf_concentrate</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_SLAB" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Distribute">
        <Command>sf_distribute</Command>
        <RcImage Name="RCDATA_SLABLOAD" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_LoadCase">
        <Command>sf_loadcase</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_348" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_ModelSimplify">
        <Command>sf_modelsimplify</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_508" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Diagram">
        <Command>sf_diagram</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_180" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Calcu12">
        <Command>sf_calcu12</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_507" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Calcu123">
        <Command>sf_calcu123</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_507" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Calcu23">
        <Command>sf_calcu23</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_507" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Calcu2">
        <Command>sf_calcu2</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_507" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_Calcu3">
        <Command>sf_calcu3</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_507" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_ModalReport">
        <Command>sf_modalreport</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_ZXT" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_AccEnv">
        <Command>sf_accenv</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_548" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_TextModeReport">
        <Command>sf_textmodereport</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_REPORT" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_TextAccReport">
        <Command>sf_textaccreport</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_REPORT" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_CalcuBook">
        <Command>sf_calcubook</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_REPORT" />
      </MenuMacro>
      <MenuMacro UID="ID_SLABFIT_DisplaySet">
        <Command>sf_displayset</Command>
        <HelpRef>Floor and equipment vibration</HelpRef>
        <RcImage Name="RCDATA_280" />
      </MenuMacro>
      <!--Floor and equipment vibration end-->

      <!--Solid finite element begin-->
      <MenuMacro UID="ID_fm_Circle">
        <Command>fm_Circle	Circle (center, radius)
